
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. Z =            0,098                                                                                

Point-2[6,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[7,1](De 1 pt) 
     Coord. X =           60,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,072                                                                                

Point-2[7,2](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,089                                                                                

Point-2[7,3](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,106                                                                                

Point-2[7,4](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,122                                                                                

Point-2[7,5](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,137                                                                                

Point-2[7,6](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,152                                                                                

Point-2[7,7](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,162                                                                                

Point-2[7,8](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,168                                                                                

Point-2[7,9](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,170                                                                                

Point-2[7,10](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,167                                                                                

Point-2[7,11](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,159                                                                                

Point-2[7,12](De 1 pt) 
     Coord. X =           60,002                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,149                                                                                

Point-2[7,13](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,135                                                                                

Point-2[7,14](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,121                                                                                

Point-2[7,15](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,105                                                                                

Point-2[7,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[8,1](De 1 pt) 
     Coord. X =           70,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,074                                                                                

Point-2[8,2](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,091                                                                                

Point-2[8,3](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,107                                                                                

Point-2[8,4](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,123                                                                                

Point-2[8,5](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,137                                                                                

Point-2[8,6](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,151                                                                                

Point-2[8,7](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,161                                                                                

Point-2[8,8](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,168                                                                                

Point-2[8,9](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,169                                                                                

Point-2[8,10](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,165                                                                                

Point-2[8,11](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,158                                                                                

Point-2[8,12](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,148                                                                                

Point-2[8,13](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,135                                                                                

Point-2[8,14](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          130,001                                                                                
     Coord. Z =            0,122                                                                                

Point-2[8,15](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          140,001                                                                                
     Coord. Z =            0,108                                                                                

Point-2[8,16](De 0 pt) 
         ****  
         ****  
         ****  

Point-2[9,1](De 1 pt) 
     Coord. X =           80,002                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =            0,075                                                                                

Point-2[9,2](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =            0,092                                                                                

Point-2[9,3](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,107                                                                                

Point-2[9,4](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,122                                                                                

Point-2[9,5](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,135                                                                                

Point-2[9,6](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,149                                                                                

Point-2[9,7](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,158                                                                                

Point-2[9,8](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,165                                                                                

Point-2[9,9](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,166                                                                                

Point-2[9,10](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,163                                                                                

Point-2[9,11](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,157                                                                                

Point-2[9,12](De 1 pt) 
     Coord. X =           80,002                                                                                
