
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
     Coord. Z =           -0,070                                                                                

Point-5[7,3](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,066                                                                                

Point-5[7,4](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,166                                                                                

Point-5[7,5](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,220                                                                                

Point-5[7,6](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,263                                                                                

Point-5[7,7](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,314                                                                                

Point-5[7,8](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,587                                                                                

Point-5[7,9](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,452                                                                                

Point-5[7,10](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,784                                                                                

Point-5[7,11](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,709                                                                                

Point-5[7,12](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,768                                                                                

Point-5[7,13](De 1 pt) 
     Coord. X =           60,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,864                                                                                

Point-5[8,1](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,187                                                                                

Point-5[8,2](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,070                                                                                

Point-5[8,3](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,059                                                                                

Point-5[8,4](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,149                                                                                

Point-5[8,5](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,198                                                                                

Point-5[8,6](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,242                                                                                

Point-5[8,7](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,302                                                                                

Point-5[8,8](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,553                                                                                

Point-5[8,9](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           80,001                                                                                
     Coord. Z =            0,453                                                                                

Point-5[8,10](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =           90,001                                                                                
     Coord. Z =            0,761                                                                                

Point-5[8,11](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          100,001                                                                                
     Coord. Z =            0,711                                                                                

Point-5[8,12](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          110,001                                                                                
     Coord. Z =            0,765                                                                                

Point-5[8,13](De 1 pt) 
     Coord. X =           70,001                                                                                
     Coord. Y =          120,001                                                                                
     Coord. Z =            0,782                                                                                

Point-5[9,1](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =            0,001                                                                                
     Coord. Z =           -0,178                                                                                

Point-5[9,2](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           10,001                                                                                
     Coord. Z =           -0,068                                                                                

Point-5[9,3](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           20,001                                                                                
     Coord. Z =            0,052                                                                                

Point-5[9,4](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           30,001                                                                                
     Coord. Z =            0,127                                                                                

Point-5[9,5](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           40,001                                                                                
     Coord. Z =            0,176                                                                                

Point-5[9,6](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           50,001                                                                                
     Coord. Z =            0,218                                                                                

Point-5[9,7](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           60,001                                                                                
     Coord. Z =            0,277                                                                                

Point-5[9,8](De 1 pt) 
     Coord. X =           80,001                                                                                
     Coord. Y =           70,001                                                                                
     Coord. Z =            0,513                                                                                

Point-5[9,9](De 1 pt) 
     Coord. X =           80,001                                                                                
