
         Elément            Réel       Val. nom.           Ecart       Tol. sup.       Tol. inf.           OK/HT
                                                        (Dév PR)        (Tol PR)                                
Point-1(De 1 pt) 
Point-2[7,12](De 1 pt) 
     Coord. X =           60,000                                                                                
     Coord. Y =          110,002                                                                                
     Coord. Z =           -0,038                                                                                

Point-2[7,13](De 1 pt) 
     Coord. X =           59,998                                                                                
     Coord. Y =          120,002                                                                                
     Coord. Z =            0,048                                                                                

Point-2[7,14](De 1 pt) 
     Coord. X =           59,998                                                                                
     Coord. Y =          130,002                                                                                
     Coord. Z =            0,160                                                                                

Point-2[7,15](De 1 pt) 
     Coord. X =           59,998                                                                                
     Coord. Y =          140,002                                                                                
     Coord. Z =            0,297                                                                                

Point-2[7,16](De 1 pt) 
     Coord. X =           59,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,449                                                                                

Point-2[8,1](De 1 pt) 
     Coord. X =           70,000                                                                                
     Coord. Y =            0,004                                                                                
     Coord. Z =            0,146                                                                                

Point-2[8,2](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           10,002                                                                                
     Coord. Z =            0,023                                                                                

Point-2[8,3](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           20,002                                                                                
     Coord. Z =           -0,059                                                                                

Point-2[8,4](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           30,002                                                                                
     Coord. Z =           -0,121                                                                                

Point-2[8,5](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           40,002                                                                                
     Coord. Z =           -0,168                                                                                

Point-2[8,6](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           50,002                                                                                
     Coord. Z =           -0,199                                                                                

Point-2[8,7](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           60,002                                                                                
     Coord. Z =           -0,208                                                                                

Point-2[8,8](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           70,002                                                                                
     Coord. Z =           -0,205                                                                                

Point-2[8,9](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           80,002                                                                                
     Coord. Z =           -0,177                                                                                

Point-2[8,10](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =           90,002                                                                                
     Coord. Z =           -0,159                                                                                

Point-2[8,11](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =          100,002                                                                                
     Coord. Z =           -0,119                                                                                

Point-2[8,12](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =          110,002                                                                                
     Coord. Z =           -0,058                                                                                

Point-2[8,13](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =          120,002                                                                                
     Coord. Z =            0,029                                                                                

Point-2[8,14](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =          130,002                                                                                
     Coord. Z =            0,141                                                                                

Point-2[8,15](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =          140,002                                                                                
     Coord. Z =            0,271                                                                                

Point-2[8,16](De 1 pt) 
     Coord. X =           69,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,426                                                                                

Point-2[9,1](De 1 pt) 
     Coord. X =           80,000                                                                                
     Coord. Y =            0,004                                                                                
     Coord. Z =            0,140                                                                                

Point-2[9,2](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           10,002                                                                                
     Coord. Z =            0,030                                                                                

Point-2[9,3](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           20,002                                                                                
     Coord. Z =           -0,056                                                                                

Point-2[9,4](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           30,002                                                                                
     Coord. Z =           -0,120                                                                                

Point-2[9,5](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           40,002                                                                                
     Coord. Z =           -0,161                                                                                

Point-2[9,6](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           50,002                                                                                
     Coord. Z =           -0,181                                                                                

Point-2[9,7](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           60,002                                                                                
     Coord. Z =           -0,198                                                                                

Point-2[9,8](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           70,002                                                                                
     Coord. Z =           -0,208                                                                                

Point-2[9,9](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           80,002                                                                                
     Coord. Z =           -0,201                                                                                

Point-2[9,10](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =           90,002                                                                                
     Coord. Z =           -0,168                                                                                

Point-2[9,11](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =          100,002                                                                                
     Coord. Z =           -0,129                                                                                

Point-2[9,12](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =          110,002                                                                                
     Coord. Z =           -0,071                                                                                

Point-2[9,13](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =          120,002                                                                                
     Coord. Z =            0,015                                                                                

Point-2[9,14](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =          130,002                                                                                
     Coord. Z =            0,119                                                                                

Point-2[9,15](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =          140,002                                                                                
     Coord. Z =            0,248                                                                                

Point-2[9,16](De 1 pt) 
     Coord. X =           79,998                                                                                
     Coord. Y =          150,002                                                                                
     Coord. Z =            0,394                                                                                

Point-2[10,1](De 1 pt) 
     Coord. X =           90,000                                                                                
     Coord. Y =            0,004                                                                                
     Coord. Z =            0,136                                                                                

Point-2[10,2](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           10,002                                                                                
     Coord. Z =            0,034                                                                                

Point-2[10,3](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           20,002                                                                                
     Coord. Z =           -0,047                                                                                

Point-2[10,4](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           30,002                                                                                
     Coord. Z =           -0,113                                                                                

Point-2[10,5](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           40,002                                                                                
     Coord. Z =           -0,150                                                                                

Point-2[10,6](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           50,002                                                                                
     Coord. Z =           -0,177                                                                                

Point-2[10,7](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           60,002                                                                                
     Coord. Z =           -0,201                                                                                

Point-2[10,8](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           70,002                                                                                
     Coord. Z =           -0,209                                                                                

Point-2[10,9](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           80,002                                                                                
     Coord. Z =           -0,196                                                                                

Point-2[10,10](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =           90,002                                                                                
     Coord. Z =           -0,176                                                                                

Point-2[10,11](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =          100,002                                                                                
     Coord. Z =           -0,136                                                                                

Point-2[10,12](De 1 pt) 
     Coord. X =           89,998                                                                                
     Coord. Y =          110,002                                                                                
     Coord. Z =           -0,081                                                                                

Point-2[10,13](De 1 pt) 
